UID,Targets
123911,"[tensor(5.), tensor(5.), tensor(5.), tensor(2.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
20510,"[tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
11627,"[tensor(2.), tensor(5.), tensor(4.), tensor(4.), tensor(4.), tensor(5.), tensor(4.), tensor(4.), tensor(4.), tensor(3.), tensor(5.), tensor(3.), tensor(4.), tensor(4.), tensor(3.), tensor(4.), tensor(5.), tensor(4.)]"
79850,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
90755,"[tensor(4.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.)]"
136971,"[tensor(5.), tensor(4.), tensor(4.), tensor(4.), tensor(5.)]"
179998,"[tensor(5.), tensor(1.), tensor(5.), tensor(5.), tensor(5.), tensor(2.), tensor(5.), tensor(4.), tensor(5.), tensor(5.)]"
39056,"[tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(2.), tensor(3.), tensor(5.), tensor(4.), tensor(5.)]"
108046,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(3.)]"
28915,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.)]"
124935,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
24302,"[tensor(4.), tensor(4.), tensor(4.), tensor(5.), tensor(2.), tensor(3.), tensor(3.), tensor(4.), tensor(2.), tensor(4.)]"
59041,"[tensor(5.), tensor(4.), tensor(5.), tensor(3.), tensor(1.), tensor(4.), tensor(1.), tensor(4.), tensor(2.), tensor(1.), tensor(5.), tensor(3.)]"
95859,"[tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
107293,"[tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(3.), tensor(3.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.)]"
49403,"[tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(4.)]"
29809,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
4971,"[tensor(5.), tensor(5.), tensor(5.), tensor(1.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(3.), tensor(5.), tensor(5.), tensor(4.), tensor(2.), tensor(3.)]"
110708,"[tensor(3.), tensor(5.), tensor(2.), tensor(4.), tensor(1.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(3.), tensor(5.), tensor(5.), tensor(2.), tensor(5.), tensor(5.), tensor(1.), tensor(3.), tensor(4.), tensor(5.), tensor(1.), tensor(4.)]"
56542,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
152774,"[tensor(4.), tensor(3.), tensor(5.), tensor(4.), tensor(3.), tensor(5.), tensor(4.), tensor(4.), tensor(4.), tensor(4.)]"
131735,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
177701,"[tensor(3.), tensor(3.), tensor(5.), tensor(3.), tensor(4.), tensor(5.), tensor(3.), tensor(4.)]"
17573,"[tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(1.)]"
135062,"[tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(3.), tensor(5.)]"
71399,"[tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.)]"
131832,"[tensor(4.), tensor(4.), tensor(5.), tensor(4.), tensor(5.)]"
47957,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
104716,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
79287,"[tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.)]"
173474,"[tensor(1.), tensor(5.), tensor(5.), tensor(2.), tensor(5.)]"
15128,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
113360,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.)]"
48218,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.)]"
60918,"[tensor(3.), tensor(4.), tensor(4.), tensor(4.), tensor(5.), tensor(5.)]"
92014,"[tensor(3.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(5.)]"
31239,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
128795,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
83375,"[tensor(1.), tensor(1.), tensor(5.), tensor(3.), tensor(1.), tensor(2.)]"
60750,"[tensor(5.), tensor(5.), tensor(3.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.)]"
86735,"[tensor(4.), tensor(1.), tensor(3.), tensor(3.), tensor(3.), tensor(1.), tensor(3.), tensor(5.), tensor(3.), tensor(5.), tensor(2.), tensor(3.), tensor(3.), tensor(5.), tensor(5.), tensor(5.)]"
164947,"[tensor(4.), tensor(5.), tensor(5.), tensor(1.), tensor(5.), tensor(5.), tensor(4.), tensor(3.), tensor(1.), tensor(5.), tensor(5.), tensor(2.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(1.), tensor(4.), tensor(1.), tensor(5.), tensor(2.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
59915,"[tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(3.)]"
33591,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
113312,"[tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
106853,"[tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.)]"
119870,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(4.)]"
170155,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
112043,"[tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(3.), tensor(4.), tensor(5.), tensor(4.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(4.), tensor(4.), tensor(4.), tensor(5.)]"
38538,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
139986,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(2.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
175972,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
69159,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(1.), tensor(5.)]"
131269,"[tensor(5.), tensor(5.), tensor(3.), tensor(4.), tensor(3.), tensor(3.), tensor(5.), tensor(4.), tensor(5.), tensor(5.)]"
114162,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
79379,"[tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(2.), tensor(5.), tensor(4.), tensor(5.), tensor(3.), tensor(5.), tensor(5.)]"
142822,"[tensor(4.), tensor(5.), tensor(2.), tensor(5.), tensor(5.)]"
133177,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
76404,"[tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(5.)]"
78925,"[tensor(4.), tensor(5.), tensor(5.), tensor(2.), tensor(3.), tensor(5.), tensor(4.)]"
20040,"[tensor(5.), tensor(3.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(2.), tensor(5.), tensor(3.)]"
40660,"[tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(3.), tensor(2.), tensor(5.), tensor(5.)]"
73823,"[tensor(4.), tensor(5.), tensor(3.), tensor(4.), tensor(4.), tensor(5.), tensor(4.), tensor(2.), tensor(5.), tensor(4.), tensor(5.)]"
6924,"[tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(3.), tensor(4.), tensor(4.), tensor(5.), tensor(1.), tensor(4.), tensor(3.), tensor(5.)]"
166460,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(1.), tensor(4.)]"
140626,"[tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(5.)]"
91855,"[tensor(4.), tensor(3.), tensor(3.), tensor(3.), tensor(3.)]"
173048,"[tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.)]"
52708,"[tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(3.), tensor(4.), tensor(5.)]"
65311,"[tensor(3.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(3.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.)]"
74905,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
49118,"[tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.)]"
92161,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
107304,"[tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(4.)]"
79231,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(3.), tensor(3.), tensor(5.), tensor(5.), tensor(5.)]"
58077,"[tensor(2.), tensor(3.), tensor(1.), tensor(3.), tensor(4.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(3.), tensor(3.), tensor(4.)]"
63867,"[tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.)]"
16536,"[tensor(3.), tensor(2.), tensor(5.), tensor(1.), tensor(5.), tensor(3.), tensor(5.), tensor(4.), tensor(5.), tensor(2.)]"
155213,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
117721,"[tensor(2.), tensor(4.), tensor(2.), tensor(4.), tensor(4.), tensor(4.), tensor(1.), tensor(3.), tensor(2.), tensor(3.), tensor(3.)]"
155793,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
153841,"[tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
14744,"[tensor(5.), tensor(5.), tensor(2.), tensor(5.), tensor(5.), tensor(5.)]"
6508,"[tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.)]"
80282,"[tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(2.)]"
138902,"[tensor(5.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.)]"
148451,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
82506,"[tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(3.), tensor(5.)]"
154257,"[tensor(5.), tensor(5.), tensor(2.), tensor(5.), tensor(5.), tensor(2.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
30937,"[tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
154247,"[tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.)]"
25224,"[tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(2.), tensor(2.), tensor(4.), tensor(4.), tensor(5.)]"
125866,"[tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.)]"
172455,"[tensor(4.), tensor(4.), tensor(4.), tensor(5.), tensor(3.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(4.), tensor(4.), tensor(2.), tensor(5.), tensor(5.)]"
156958,"[tensor(4.), tensor(1.), tensor(4.), tensor(5.), tensor(5.), tensor(3.), tensor(4.), tensor(2.), tensor(5.), tensor(3.), tensor(3.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(1.), tensor(5.), tensor(1.), tensor(5.), tensor(2.), tensor(5.), tensor(4.), tensor(1.)]"
178711,"[tensor(2.), tensor(5.), tensor(3.), tensor(3.), tensor(3.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(4.), tensor(3.)]"
108106,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(1.), tensor(3.)]"
29099,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
142669,"[tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(1.), tensor(5.)]"
20387,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.)]"
106868,"[tensor(4.), tensor(4.), tensor(5.), tensor(4.), tensor(3.), tensor(4.), tensor(4.), tensor(5.), tensor(3.), tensor(4.), tensor(4.), tensor(4.), tensor(2.), tensor(4.), tensor(4.), tensor(5.), tensor(3.), tensor(5.), tensor(3.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(2.), tensor(4.)]"
67845,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(4.), tensor(5.), tensor(5.)]"
93645,"[tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(5.)]"
48886,"[tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(4.)]"
160480,"[tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
49545,"[tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(2.), tensor(5.), tensor(4.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(4.)]"
11915,"[tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(4.)]"
174485,"[tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
33944,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
130964,"[tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
71207,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
104017,"[tensor(4.), tensor(4.), tensor(4.), tensor(5.), tensor(4.), tensor(2.)]"
51438,"[tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
163948,"[tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(2.), tensor(5.), tensor(5.), tensor(4.), tensor(4.)]"
95297,"[tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.)]"
94826,"[tensor(3.), tensor(2.), tensor(5.), tensor(4.), tensor(4.)]"
120286,"[tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
176229,"[tensor(5.), tensor(4.), tensor(3.), tensor(3.), tensor(4.), tensor(4.), tensor(4.), tensor(4.)]"
161273,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
120460,"[tensor(5.), tensor(3.), tensor(3.), tensor(5.), tensor(5.), tensor(4.)]"
32705,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.)]"
108565,"[tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(1.), tensor(5.), tensor(2.), tensor(5.), tensor(5.)]"
90604,"[tensor(4.), tensor(4.), tensor(4.), tensor(1.), tensor(2.), tensor(4.)]"
156683,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.)]"
158293,"[tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.)]"
65351,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.)]"
112939,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(2.), tensor(3.), tensor(5.)]"
71820,"[tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(3.), tensor(5.)]"
45841,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(3.)]"
67873,"[tensor(2.), tensor(2.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(4.), tensor(3.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
22984,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
58870,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(1.)]"
118128,"[tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(4.), tensor(3.), tensor(4.), tensor(2.), tensor(3.), tensor(2.)]"
20679,"[tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
111069,"[tensor(5.), tensor(5.), tensor(3.), tensor(4.), tensor(5.), tensor(2.)]"
167590,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
20368,"[tensor(5.), tensor(4.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(1.)]"
157066,"[tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
20552,"[tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(3.), tensor(5.), tensor(4.)]"
167953,"[tensor(3.), tensor(4.), tensor(4.), tensor(3.), tensor(4.)]"
38829,"[tensor(2.), tensor(3.), tensor(3.), tensor(5.), tensor(3.), tensor(1.), tensor(2.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(2.), tensor(5.), tensor(3.), tensor(3.), tensor(2.), tensor(1.)]"
159360,"[tensor(3.), tensor(1.), tensor(5.), tensor(5.), tensor(2.), tensor(4.), tensor(5.), tensor(2.), tensor(2.), tensor(4.), tensor(3.)]"
63552,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
164268,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(4.), tensor(3.), tensor(5.)]"
125634,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.)]"
180001,"[tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(4.)]"
87246,"[tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
82234,"[tensor(5.), tensor(5.), tensor(3.), tensor(4.), tensor(5.)]"
174271,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
84107,"[tensor(3.), tensor(4.), tensor(2.), tensor(3.), tensor(3.), tensor(3.), tensor(1.), tensor(5.), tensor(2.), tensor(2.), tensor(2.), tensor(3.), tensor(4.), tensor(1.)]"
149181,"[tensor(5.), tensor(2.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(1.), tensor(5.), tensor(4.)]"
44495,"[tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.)]"
132288,"[tensor(5.), tensor(3.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
55624,"[tensor(3.), tensor(2.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(1.), tensor(3.), tensor(4.), tensor(4.), tensor(3.), tensor(5.), tensor(2.), tensor(4.), tensor(5.), tensor(2.), tensor(3.), tensor(4.), tensor(2.)]"
116261,"[tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(1.)]"
61217,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(2.), tensor(5.)]"
7155,"[tensor(1.), tensor(2.), tensor(2.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(1.), tensor(1.), tensor(5.), tensor(1.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(1.), tensor(5.), tensor(5.)]"
36092,"[tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(1.), tensor(4.)]"
149437,"[tensor(2.), tensor(5.), tensor(1.), tensor(2.), tensor(4.)]"
178185,"[tensor(5.), tensor(5.), tensor(3.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.)]"
21846,"[tensor(5.), tensor(5.), tensor(5.), tensor(4.), tensor(4.), tensor(5.)]"
152677,"[tensor(5.), tensor(4.), tensor(4.), tensor(5.), tensor(4.), tensor(4.), tensor(4.), tensor(5.), tensor(5.)]"
40582,"[tensor(5.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
132822,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(3.), tensor(5.)]"
33013,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
6058,"[tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(4.)]"
88526,"[tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
148340,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
5892,"[tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.), tensor(5.)]"
159543,"[tensor(5.), tensor(4.), tensor(3.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(3.), tensor(4.), tensor(5.), tensor(4.)]"
32676,"[tensor(5.), tensor(4.), tensor(5.), tensor(4.), tensor(5.), tensor(5.), tensor(1.), tensor(4.), tensor(5.)]"
13558,"[tensor(4.), tensor(4.), tensor(5.), tensor(5.), tensor(5.), tensor(4.)]"
